title_text,Time_stamp,source
"Economic impact of coronavirus will be clearer in 'three or four weeks,' Mnuchin says",2020-02-23T09:49:37Z,cnbc
Treasury Secretary Mnuchin says slowing growth won't harm Trump's re-election bid,2020-02-23T10:24:37Z,cnbc
Why the coronavirus outbreak could throw tech stocks into a bear market,2020-02-23T22:01:00Z,cnbc
"Coronavirus updates: China's Hubei reports 630 new cases, 96 additional deaths",2020-02-23T00:14:00Z,cnbc
Select Serie A Soccer matches among fixtures cancelled in Italy after coronavirus outbreak,2020-02-23T08:19:58Z,cnbc
South Korea stocks on watch as country raises coronavirus alert to 'highest level',2020-02-23T23:37:53Z,cnbc
Coronavirus live updates: South Korea on high alert after total cases top 600,2020-02-23T23:53:48Z,cnbc
France has seen a 30% to 40% fall in tourists following the coronavirus outbreak: Finance minister,2020-02-23T08:56:30Z,cnbc
Coronavirus highlights the $35 billion vaccine market. Here are the key players,2020-02-23T13:46:01Z,cnbc
Kelly Evans: A coronavirus sucker punch,2020-02-24T15:11:22Z,cnbc
Here are the best places to hide out during big market sell-offs,2020-02-24T12:14:25Z,cnbc
European stocks set to open sharply lower on fears coronavirus is spreading in Italy,2020-02-24T04:50:59Z,cnbc
Here's why the coronavirus market sell-off is happening now,2020-02-24T21:00:57Z,cnbc
These Dow stocks hold up the most during rough times for the market,2020-02-24T14:00:32Z,cnbc
"What to watch today: Dow to plunge but Buffett sees buying opportunity, and Sanders to win Nevada",2020-02-24T12:29:46Z,cnbc
"If you invested $1,000 in American Express 10 years ago, here's how much you'd have now",2020-02-24T15:30:34Z,cnbc
"Coronavirus update, earnings, consumer confidence: 3 things to watch for in the markets on Tuesday",2020-02-24T21:28:00Z,cnbc
"Italian stocks set to plummet as coronavirus shuts down towns, schools and soccer matches",2020-02-24T07:34:00Z,cnbc
Blackstone's Byron Wien says Monday's sell-off is not the start of a bear market,2020-02-24T16:45:00Z,cnbc
Investor Howard Marks says investors are 'not discriminating' between stocks as market sells off,2020-02-24T18:58:00Z,cnbc
Citi says fear of coronavirus in South Korea spreading 'at a much faster rate' than the virus itself,2020-02-24T03:55:00Z,cnbc
Warren Buffett says he talked to his 'science advisor' Bill Gates about the coronavirus,2020-02-24T13:04:32Z,cnbc
Jim Cramer reveals stand-out sectors after the market tanks on coronavirus outbreak,2020-02-24T23:46:54Z,cnbc
"Jim Cramer says groups of stocks are 'too toxic to touch' after Dow tanks 1,000 points",2020-02-24T23:45:57Z,cnbc
"Five things investors must consider after major coronavirus-induced sell-off, according to Jim Cramer",2020-02-24T23:48:00Z,cnbc
North Korea reportedly quarantines 380 foreigners in bid to prevent coronavirus outbreak,2020-02-24T07:59:32Z,cnbc
Stock market live updates: Dow futures down 800,2020-02-24T11:27:42Z,cnbc
"There's nowhere for investors to run as coronavirus fears hit stocks, Oppenheimer's John Stoltzfus warns",2020-02-24T21:36:14Z,cnbc
"Coronavirus live updates: Buffett warns of virus impact, global markets roiled",2020-02-24T13:33:46Z,cnbc
Stock sell-off stretches into day two here's what to watch now,2020-02-25T21:56:15Z,cnbc
European stocks set to open higher despite Italy virus fears,2020-02-25T04:50:33Z,cnbc
"What to watch today: Dow to open higher after 1,000-point drop even as coronavirus fears persist",2020-02-25T12:23:28Z,cnbc
These are the stocks that are getting hit the hardest as markets plunge,2020-02-25T23:58:45Z,cnbc
Goldman created a 'high quality' stock portfolio for weak economies — Here's what's in it,2020-02-25T16:00:40Z,cnbc
"Kelly Evans: So much for ""Turnaround Tuesday""",2020-02-25T16:15:15Z,cnbc
"Here are Tuesday's biggest analyst calls of the day: Tesla, Micron, Nvidia & more",2020-02-25T12:40:54Z,cnbc
"When the market tanks, ask yourself: What would Warren Buffett do?",2020-02-25T16:04:35Z,cnbc
Kudlow says he's not expecting the Fed to make a 'panic move' and cut interest rates,2020-02-25T18:44:00Z,cnbc
Larry Kudlow says US has contained the coronavirus and the economy is holding up nicely,2020-02-25T18:36:00Z,cnbc
"Fed Vice Chair Clarida says it's still too soon to tell on coronavirus, but will 'respond accordingly'",2020-02-25T20:00:00Z,cnbc
"OPEC hasn't run out of ideas, Saudi energy minister insists as oil prices slump",2020-02-25T06:34:00Z,cnbc
"Suze Orman's advice to investors on the market's drop: ""Rejoice""",2020-02-25T11:51:00Z,cnbc
"NTSB calls out Tesla and Apple for neglecting driver safety, calls Autosteer 'completely inadequate'",2020-02-25T20:00:00Z,cnbc
Cramer's lightning round: IBM is going heavily into the cloud,2020-02-25T00:10:06Z,cnbc
US health officials say coronavirus will likely cause a global pandemic,2020-02-25T20:41:23Z,cnbc
American Airlines shares drop to the lowest in more than 6 years amid coronavirus airline rout,2020-02-25T17:22:22Z,cnbc
Three protection plays for ETF investors amidst US markets' coronavirus jitters,2020-02-25T13:30:54Z,cnbc
"Everything Jim Cramer said about the stock market on 'Mad Money,' including coronavirus turmoil, bright spots and five investment moves to consider",2020-02-25T01:06:49Z,cnbc
US plans trial of Gilead coronavirus drug remdesivir,2020-02-25T13:44:15Z,cnbc
"Blackstone's Joe Zidle says now is not the time to buy stocks, predicts 'more downside volatility'",2020-02-26T21:42:55Z,cnbc
"EasyJet has 'structural advantage' as airline stocks tumble, fund manager says",2020-02-26T12:49:21Z,cnbc
Robotic medicine may be the weapon the world needs to combat the coronavirus,2020-02-26T12:54:53Z,cnbc
Kelly Evans: We just went negative again,2020-02-26T16:50:18Z,cnbc
401(k) investors dump equities after market sell-off,2020-02-26T18:18:43Z,cnbc
Disaster insurance investment bets strike fever pitch as coronavirus fears soar,2020-02-26T12:19:31Z,cnbc
Here's what every Major Wall Street analyst is saying about Disney's surprising CEO switch,2020-02-26T11:35:04Z,cnbc
"What to watch today: Dow set for steady open after two-day nearly 1,900-point plunge",2020-02-26T11:55:32Z,cnbc
Me & the Bees Lemonade founder started her empire at 4 years old. Her motto: 'Dream like a kid',2020-02-26T13:02:54Z,cnbc
"U.S. stocks still the best of a bad bunch as sell-off stretches on, says trader. Here's why",2020-02-26T13:02:00Z,cnbc
Amazon adds CDC notice to searches about coronavirus,2020-02-26T21:01:00Z,cnbc
Trump is reportedly furious that the stock market is plunging on coronavirus fears,2020-02-26T00:35:00Z,cnbc
