tweet_text,username,location,favorite_count,retweet_count,followers_count,statuses_count,timestamp,verified,coordinates,all_hashtags
RT @FranTownsend: 😝 ‘Lick the shrine challenge’ in #Iran goes viral despite #coronavirus fears - Al Arabiya English https://t.co/FJdPB1Zndp,granny_belle,,0,3,64,10799,2020-03-01 08:59:28,False,,"#Iran, #coronavirus"
RT @Surgeon_General: Seriously people- STOP BUYING MASKS!    They are NOT effective in preventing general public from catching #Coronavirus…,RedCrossAlbania,"Tirana, Albania",0,27633,157,253,2020-03-01 08:59:28,False,,#Coronavirus
RT @Surgeon_General: Seriously people- STOP BUYING MASKS!    They are NOT effective in preventing general public from catching #Coronavirus…,PJZolfaghari,United Kingdom,0,27633,588,741,2020-03-01 08:59:28,False,,#Coronavirus
"It's that time! Offcial toliet paper giveaway! Like, share, and retweet for your chance to win one mega roll of tol… https://t.co/yMxlBCCdwo",crypt_flip,,0,0,314,2743,2020-03-01 08:59:25,False,,
RT @matanevenoff: The #coronavirus numbers have been called out in the past as wrong. The numbers have been given by #China and their untru…,FionaKwok4,,0,682,1,1923,2020-03-01 08:59:25,False,,"#coronavirus, #China"
RT @qno_u: พิษCovid19  Phuket International Ariport in Thailand. #COVID2019 #Covid_19 #coronavirus #โควิด19 #โคโรนาไวรัส #ไวรัสโคโรนาสายพัน…,xsn2934323,"Chiangmai,Thailand",0,51,101,34903,2020-03-01 08:59:25,False,,"#COVID2019, #Covid_19, #coronavirus, #โควิด19, #โคโรนาไวรัส"
"RT @WHO: On 28 February, WHO raised the risk assessment for the #COVID19 outbreak internationally from “high” to “very high.”  #coronavirus…",CathMoss1,,0,1147,507,3865,2020-03-01 08:59:25,False,,"#COVID19, #coronavirus"
"RT @Barkiologist: I’ve decided that I’m not going to be frightened.I live in Oregon. Some folks are freaking out.The PNW, is obviously the…",American617,"PNW , USA",0,5,4838,17639,2020-03-01 08:59:25,False,,
RT @PressSec: In today’s briefing on the #coronavirus @realDonaldTrump cautioned the media &amp; politicians from inciting panic. Risk to Ameri…,sheilaN57821687,,0,5504,2,476,2020-03-01 08:59:25,False,,#coronavirus
RT @StayWonked: Italy: Quarantined cities  Iran: Stopped all travel &amp; religious observances.   Australia: Release worst case scenario plan…,Duke_of_QF,"Northern California, USA",0,4287,4263,101904,2020-03-01 08:59:24,False,,
Big deal! Where are the test kits? #Coronavirus https://t.co/J7u0XpZtOj,TheSpringChickn,Northern California,0,0,4214,57729,2020-03-01 08:59:24,False,,#Coronavirus
"RT @thecableng: All our #coronavirus patients have been cured, says #Vietnam | TheCable https://t.co/hHss2HcoWe #COVID19 https://t.co/OtGHY…",PurpleGreyMag,"Lagos, Nigeria",0,23,120,1628,2020-03-01 08:59:23,False,,"#coronavirus, #Vietnam, #COVID19"
RT @CGTNOfficial: #Coronavirus symptoms: Are you really infected?  #COVID19 #CoronavirusOutbreak https://t.co/n1UL1hBRrN,GanOchir1,Mongolia,0,92,1795,13600,2020-03-01 08:59:22,False,,"#Coronavirus, #COVID19, #CoronavirusOutbreak"
"RT @B52Malmet: They can not pray #coronavirus away. The whole separation of church and state thing, too.",ralph66mg,Philly,0,109,771,26219,2020-03-01 08:59:22,False,,#coronavirus
RT @PresOfPakistan: President Dr. Arif Alvi @ArifAlvi important public awareness message regarding coronavirus. #Corona #Coronavirus  Link:…,BILALGONDAlpti,"Ile-de-France, France",0,347,451,10486,2020-03-01 08:59:22,False,,"#Corona, #Coronavirus"
RT @PiperK: Dr. Fauci confirms that around 20% of #coronavirus patients require hospitalization. That's the crux of the problem. Our hospit…,MrConnieS,One of 65M British EU Citizens,0,3105,3137,244899,2020-03-01 08:59:22,False,,#coronavirus
🤣 they predict everything! #coronavirus https://t.co/f1hzfXRyOD,liamoconnell23,"Victoria, Australia",0,0,12,121,2020-03-01 08:59:21,False,,#coronavirus
RT @Surgeon_General: Seriously people- STOP BUYING MASKS!    They are NOT effective in preventing general public from catching #Coronavirus…,Ray_O_Johnson,Washington DC Metro,0,27633,2056,36218,2020-03-01 08:59:21,False,,#Coronavirus
"RT @Apocalypse_NP: An angry crowd set fire to a clinic in Bandar Abbas, south of #Iran because it had patients in it suffering from #corona…",BUSSIEREAlexan2,France,0,22,8,399,2020-03-01 08:59:21,False,,#Iran
"RT @jk_stock: Panic is infectious. Just as the world needs strategies to manage the new #coronavirus , it equally needs strategies to manag…",JugadorSydney,Australia,0,2,717,41811,2020-03-01 08:59:20,False,,#coronavirus
"RT @Axension: @ryanbrooks Because a Democrat is doing this cringey-a*** s****, Buzzfeed spins it as ""weirdly amazing.""  But Twitter bans le…",Axension,"Merced, CA",0,1,129,7739,2020-03-01 08:59:20,False,,
RT @flozayapproved: 28 ppl die each day from drunk driving but y’all worried about a bum ass #coronavirus,boywounder24,"Yonkers, NY",0,1,19,132,2020-03-01 08:59:20,False,,#coronavirus
RT @WHO: WHO has deployed infection prevention and control (IPC) specialists to #Italy🇮🇹 to support the #COVID19 response and to facilitate…,PeterIgnatius5,Nigeria,0,346,136,4396,2020-03-01 08:59:19,False,,"#Italy, #COVID19"
RT @WHO: LIVE daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/Uuup642t9d,honjhe,,0,1563,63,4194,2020-03-01 08:59:19,False,,"#COVID19, #coronavirus"
"If you’re not watching China spin the #coronavirus #Covid19 outbreak, you’re missing out… https://t.co/7ksmHqGVmJ",defcon_5,ny | bos | sf | dc,0,0,893,10542,2020-03-01 08:59:19,False,,"#coronavirus, #Covid19"
RT @TruthBe60503090: Feel free to retweet the living hell out of this gem! #Coronavirus #pandemic  #SNL https://t.co/dzSV8xeEi5,bullfish777,"Texas, USA",0,1,7474,111061,2020-03-01 08:59:19,False,,"#Coronavirus, #pandemic, #SNL"
"RT @UN_News_Centre: Beware of #coronavirus related scams, warns @WHO https://t.co/os8yflt9vI",segunolusola7,,0,14,430,7732,2020-03-01 08:59:19,False,,#coronavirus
RT @DrTedros: #COVID19 is an infectious disease caused by a new #coronavirus introduced to humans for the first time. It spreads from perso…,InspiraPeer,"Lagos, Nigeria",0,4822,45,119,2020-03-01 08:59:19,False,,"#COVID19, #coronavirus"
RT @BorisJohnson_MP: It would be awful if my little domestic announcement yesterday happened to wipe the #CoronaVirus crisis and the Priti…,daisywi93691601,,0,38,21,2523,2020-03-01 08:59:18,False,,#CoronaVirus
"RT @jk_stock: WHO suggests this #coronavirus , COVID-19, is driving a social media “infodemic,” with information overload making it increas…",JugadorSydney,Australia,0,2,717,41811,2020-03-01 08:59:18,False,,#coronavirus
RT @OliverBecquart: What happens when you try to escape a coronavirus stop. #CoronavirusOutbreak #COVIDー19 #coronavirus #COVID19 https://t.…,avicii14_,hati awak,0,13919,395,23181,2020-03-01 08:59:18,False,,"#CoronavirusOutbreak, #COVIDー19, #coronavirus, #COVID19"
